emotion_en,sentence_en,emotion_de,sentence_de
happiness,Happy Mothers Day to all of the moms out there,Freude,
happiness,@captainboots  YOU'RE FAKING IT! Hahaha...I kid.,Freude,
worry,CREDIT CARDS ARE NO FUN WHEN THEY ARE MAXED OUT!!!!,Angst,
neutral,I say it's in the cards.,Unklar,
worry,@JonKress perhaps she will start including #magic in all of her tweets now too. BTW... you didn't write #magic in ur tweet to me.,Angst,
sadness,@JonathanRKnight understands you it's long the 6 hour,Traurigkeit,
neutral,@TheEllenShow,Unklar,
worry,I feel bad for John and Kate. And the 8.,Angst,
enthusiasm,@sarahbellum Your not alone,Antizipation,
neutral,@nicsknots It's lying,Unklar,
neutral,@mhawthorne19 Oh no! I totally forgot he played today.,Unklar,
enthusiasm,@maryegilmore Ready! Its raining in Miami though  Go Cavs right?,Antizipation,
love,"@claudiajordan Nice! Elise rolled out  Thas wassup! Have fun, ladies!",Vertrauen,
hate,don't want to go!!!,Ekel,
sadness,@dannywood BTW I STILL can't believe how Awesome the NEWJABBAKIDZ performance was...U in the masks..I screamed at my pc,Traurigkeit,
sadness,@lilyroseallen britains got talent is rather disappointing this year,Traurigkeit,
sadness,@TheSvilleNews http://twitpic.com/67kb6 - Sad day!  What a great guy and enthusiastic teacher.,Traurigkeit,
sadness,well fuck- this new pain med has an odd warning that actually applies to me. i can't take this. -chan is displeased.,Traurigkeit,
worry,Spent the night finally relaxing with Nogard on WoW after finishing some work Needed to take a small break from art. I really missed this,Angst,
worry,@DRESINATRA that's dope!  stay out of trouble,Angst,
love,"@AlicePalice thanks lovely, will let you know when its up and ready! The baby havs are gorgeous, I want something to put in them  x",Vertrauen,
happiness,aww my son gave me a purple g shock for mother's day,Freude,
love,@wude72 @boulderdiaries Thank you!,Vertrauen,
neutral,says somebody n e body please!,Unklar,
sadness,I'm feeling so frustrated...I just can't get things to work!!,Traurigkeit,
love,@thewildjoker I selected 4 people today out of my list. Out of 300 or so I picked the 4 that made me laugh!,Vertrauen,
happiness,"Finally, a beautiful, sunny day in Atlanta. Too bad I'm stuck inside working...",Freude,
neutral,"Guys Richard fleeshman got twitter, FOLLOW HIM  @RFleeshman",Unklar,
sadness,@OGVENOE I can't die  I have a lunch date with rocio coming up plus some new shoes UGH!,Traurigkeit,
worry,trying to figure it out,Angst,
neutral,@oiram16 orralle.. have fun,Unklar,
worry,"@BrennaRE Oh yes..i think almost every Tuesday in June. Which dresss, I just bought one, then felt guilty and took it back",Angst,
neutral,Boreedd,Unklar,
neutral,"@amandab_4 Morning, just checking you can still find your Twhirl",Unklar,
worry,@msfeather24 You're the one getting married on me,Angst,
sadness,is on twitter for the second day running. This is what study leave does to me! If only my car were in one piece,Traurigkeit,
surprise,@nessalh boo... i was hoping for a fake alien story with a tinfoil covered beachball photo,Überraschung,
neutral,enjoyed Country Style Mince with Mash for dinner &amp; is now drowning it in 2006 Nussdorfer Herrenberg (Produced &amp; Bottled in Germany),Unklar,
sadness,It's too hot to be sat in an office!  I wanna be out in the sun shineeeee.,Traurigkeit,
neutral,@PeterPaega You better believe it!  @tigers09champs and I wouldn't miss it for the world!,Unklar,
happiness,Lan Poker is so much fun!!!!  Someone help me remember ki compre chal raha hai abhi!!!!,Freude,
neutral,@shiminhas boa nooite,Unklar,
neutral,@killerannax now vickyt is losing to demi AND miley,Unklar,
worry,just contributed to economic stimulus at Wal Mart - un expected tire replacements,Angst,
happiness,Happy star wars day everyone,Freude,
worry,"always tired, always cold and always have a headache.  cant wait for vacashun..and the frickin g1 update..i want onscreen keyboard dammit!",Angst,
happiness,finally made it to the QC...happy mother's day!  got my car!!,Freude,
neutral,cutting hair allll day  wish i was outside,Unklar,
love,@susanasantos CONGRATULATIONS on the test!,Vertrauen,
neutral,Hulu Desktop: http://www.hulu.com/labs/hulu-desktop  No Linux version  but atleast they have a Mac version,Unklar,
sadness,Rachael makes me want to cry,Traurigkeit,
love,awwww..I love him! His car was soooo CUTE tonight!! I love me some Carl..My 10yr old is sad now..LOL..,Vertrauen,
happiness,@heffabella i dont know u but heeeeeeey  my name is shannn *extends hand* put er there. where u from?,Freude,
worry,@dance2jeffreee lOL 518 that was not the year i was born  lol,Angst,
neutral,@DoTPeRioD that sucks,Unklar,
worry,@kevinwilliams yeah I guess so  it makes me very sad though becase the disc is scratched!,Angst,
love,ugh-cold and dank out,Vertrauen,
love,@QuEeN_AnGeL84 Awww i hope you feel better love...this weather is crazy...,Vertrauen,
love,@taylorswift13 guess what i listened to love story 425 times on my ipod. You evil woman youve taken over my life ! Lol,Vertrauen,
enthusiasm,trying to upload one thousand photos!!,Antizipation,
neutral,"waiting for my friend to come over, so we can hang out!",Unklar,
happiness,@shayMonkey I'm comin wit u!!,Freude,
neutral,@SuperFiasco  I'll make him nachos tomorrow. Better than if he would have made them himself.,Unklar,
sadness,wowowee willie of fortune is just making me depressed  damn love.,Traurigkeit,
neutral,Geoff posted a boo: Coming Home From Tenerife Boo  http://boo.fm/b25651,Unklar,
happiness,"@colbertobsessed  I was lucky, my mom paid for everything for me. I'll take you shopping!",Freude,
neutral,Rumbo a bachilleres,Unklar,
neutral,@adamsconsulting Hello May you have a great day,Unklar,
enthusiasm,"Wow, can't believe Monday is here again already. I hope everyone is well today",Antizipation,
love,"is going to have a relaxing, hot bath  goodnight for now then twits, &amp; dont worry andy i love you more than twitter hehe",Vertrauen,
neutral,@QRock2005 I was in there earlier I'm not at home  I'm ok my iPod!,Unklar,
love,is having the last supper with his little angel.,Vertrauen,
neutral,@MitchBenn OR... Something to do with all the Red Bull?  Hmmm. You think maybe?,Unklar,
happiness,the new T-Mobile advert in Trafalger Square looks like a lot of fun  Except if there was a load of pigeons there too.,Freude,
love,the grates &amp; children collide tonight,Vertrauen,
enthusiasm,Good morning Sunshine   Tiime for $chooooL ! lol . BBL`,Antizipation,
worry,on the london eye. Awesome but feel a bit sick. Madame Tussaud's next,Angst,
love,"3:31 loved the rain this morning,",Vertrauen,
sadness,Enjoying the nice couple dad with my brother to bad we never really see each other anymore...,Traurigkeit,
happiness,hope schools gonna be good tomorrow,Freude,
hate,Its weird being at the guy's house without them here. I don't like it,Ekel,
happiness,@tom_conrad you take such good photos.,Freude,
love,ï¿½ï¿½We are ready for the new generation!!...Oh yeah...We are a Backstreet fans and we are proud about it!!,Vertrauen,
happiness,Outz wif the BIG BIG BIG HAPPY FAMILY for mommy's day meal. And Happy Mommy Day to all Mommys out there!,Freude,
worry,@megdia tweet often and it'll draw followers to you,Angst,
sadness,@mpvt another david hughes on your list? I'm hurt  @davidahughes ftw!,Traurigkeit,
neutral,Is watching acoustic performances! &amp; In the mood for a good &quot;FRIENDS&quot; episode! I miss that show,Unklar,
worry,@divarina21 hello beautiful. how's mariahs baby? jackie still isn't talkin to me. i called her n left her a message the other day.,Angst,
happiness,Nighty night Twits! Tty in the morning...,Freude,
neutral,@jehan_ara Good to hear that  Allah aapko sehat de (Y),Unklar,
sadness,@girlx they're at the bottom of the thing and aren't moving at all. feels bad man.,Traurigkeit,
sadness,@Pharriell nothing  let's stay quiet together. ps: did you cry?,Traurigkeit,
love,: Happy Mother's Day,Vertrauen,
surprise,@smokinace88 - Last night was the best one so far I think. Except we didn't see him throw his equipment at the car,Überraschung,
surprise,@ClareHeartsMAC can u add ur link. I can't find u on YouTube.,Überraschung,
sadness,running errands with geeta... feeling like i have the plague,Traurigkeit,
neutral,@Krownz We keep very different hours.,Unklar,
happiness,I got a raise and praise!!!! Great way to start Monday off,Freude,
love,have to go now by'all &lt;3 see ya later guys  xx,Vertrauen,
love,"already knows 3 dishes: Torta, Hotdog, &amp; Itlog. Hurrah for me!",Vertrauen,
neutral,"Not one sale done today at work. Explored balconies in the big theater w coworkers. A fun day, but void of chili fries and tips",Unklar,
love,"good morning twitter-ers  rise and shine,, just on my way to school",Vertrauen,
neutral,@Kaylaphlegar people dont get into fender benders on the way to school that just doesnt happen hahahahah,Unklar,
sadness,Ugh. Going to skool,Traurigkeit,
neutral,@jeglz Joe just put a new bulb in my spotlight,Unklar,
neutral,@TerrenceJ106 i wanna join the twit Club......,Unklar,
worry,"Recovering from my crazy family. I love them, but they ain't got it all   I only see em a couple of times a year, so I guess I can deal.",Angst,
surprise,@bph Yep still a few seats left for PRACC workshop w/ @skydiver &amp; @alexdc http://bit.ly/txpA6  see you there,Überraschung,
sadness,I loved johnny carson now I'm going to hate seeing jay leno go,Traurigkeit,
worry,Aww man. @Wired arrived. How-To Guide-less,Angst,
neutral,Going to get me a new roomie today,Unklar,
worry,I'm so lost without my laptop. And no break again for me today. Made even worse that the 2 big bosses of skipton showed up today,Angst,
sadness,has has an ok day with jo. She bit me and now its bruised.,Traurigkeit,
worry,And gadget show today  Can today be any better?,Angst,
neutral,Laura When Ur up Call Me,Unklar,
happiness,Great long-weekend so far   Going for a run now - no Judo tonight  Then off to Blue Water for some &quot;Retail Therapy&quot;,Freude,
love,@patofnavar Dylan Dont think twice.,Vertrauen,
neutral,the kids are going to see up without me.,Unklar,
surprise,"@themishi Wanna come to Mifune tomorrow? Impromptu #Tweetup , 11am",Überraschung,
neutral,@berdtwit Thx 4 sharing!,Unklar,
neutral,@enterbelladonna hah i knew i didnt have a chance,Unklar,
sadness,Is babysitting 3 dogs...they are all over the place...,Traurigkeit,
worry,@shoemoney I'm more upset about the fact that 2010 is the last year,Angst,
sadness,Got people don't let me skip sci pratical becos skola is impt and dont waste my parents money.  Nt fair.,Traurigkeit,
worry,"YM, meebo &amp; ebuddy really hate us  @kuhrabbyPATTY @whatsuppp @ashpolicarpio @cheyennelaxa @piaatrinidad",Angst,
happiness,Hmmm thinking about taking back that I feel better this morning - I think I spoke to early,Freude,
sadness,@donttreeriddle Oh noes!! Melted ice cream = do not want.,Traurigkeit,
worry,"@blawnoxgirl Yes, we will! We should maybe do it in a DM though so we don't annoy our followers. Thought of that too late.    Good night!",Angst,
hate,"@Daft_Punk_Robot  wtf.....winter isn't due til monday, am freezing",Ekel,
neutral,@venkateshkumar Very true. I'll write them seeing IPL,Unklar,
happiness,"@Cyberwest thanks for that twitpic, sure made me laugh",Freude,
neutral,30 days till p!nk   babysitting in 15 minutes.,Unklar,
worry,"@JonathanRKnight Oh, you poor thing!!    So sorry, babe....",Angst,
love,@jtimberlake Love Sex Magix it's cool!!... great rhythm!!!,Vertrauen,
worry,i NEED MY fRYEND!,Angst,
neutral,"@gfalcone601 salt and vinegar, cheese and onion make your breathe smell lol  xx",Unklar,
neutral,@dummerboyk: psh...didn't even pay for me though,Unklar,
love,i'm also on plurk  try it,Vertrauen,
worry,super bored on a friday night,Angst,
sadness,in 1st period. i hate this class. can't wait until i'm home!!!!!!!!!  i'll b the happiest person in the world wen i'm home!!!,Traurigkeit,
surprise,why did last.fm wanted money from me to listen to my radios,Überraschung,
worry,just got home! not wanting to read the last chaper of breaking dawn cause i dont want it to beover,Angst,
worry,"Passed 700,000 views of my YouTube videos",Angst,
neutral,"Morning!! ... ^-^ escuchando el  Soundtrack de Twilight que Gaby me trajoooooo! la adoro  ...(muse, paramore, perry farrell...)",Unklar,
neutral,@LiesX I see,Unklar,
neutral,@MrRathbone what about me,Unklar,
neutral,@J2thaESSICA also just spoke to my &lt;3...              ï¿½tearï¿½,Unklar,
neutral,in my room its too damn warm! windows open but im still cooking !,Unklar,
neutral,Found out earlier today that I'm going to be an Uncle,Unklar,
hate,last night in cork  and come tomorrow i wont even remember it... double sad face  haha... in the words on lily allen.. NOT FAIR!,Ekel,
worry,"@WTF_JayR oh, i know how budgeting is.",Angst,
neutral,@sha_da_asshole ï¿½ cant im not @ my sister house no ï¿½-net tonite,Unklar,
happiness,"@jtsui i wish i could sat but thats a super busy day  sunday perhaps? playing football in dolores park too, youre welcome to come hang!",Freude,
sadness,"is on her way to Seattle! Yay for Seattle, boo for Matt leaving.",Traurigkeit,
surprise,"googled mothers day, PHEW, US &amp; UK have different dates! Learn something new every day",Überraschung,
worry,@iPhoneAppAttack I thought it was pretty good! I'm not a die hard Trekkie either.,Angst,
sadness,Last day in maui,Traurigkeit,
love,"(@danielleejonas) UGH, i love tila. haters need to shut up",Vertrauen,
sadness,"God, I'll miss my bf so fuckin' much!  It's only 2 months now *snï¿½ff*",Traurigkeit,
sadness,"@H2_TheMovie That's what I get for writing up my Halloween interview w/ Danielle Harris. Darn, I was too late for the contest!",Traurigkeit,
love,@mrskutcher Happy Mother's Day! I hope you have an awesome day...and a good rest of the night,Vertrauen,
neutral,Gotta go back out there.,Unklar,
worry,@JoJolike i tried phoning you,Angst,
worry,@sos100 internet billing with fee of 30% and only in 13 countries and a setup cost of 5000 for usa alone,Angst,
neutral,Feeling very tierd! too much college work!!!!!!,Unklar,
neutral,needs to have an increase on her salary  http://plurk.com/p/wxluu,Unklar,
neutral,@BBL0ve lmaoo me too  &amp; omg thank you 8-| he does need to act his damn age. I'd be ashamed if he was my damn grandpa 8-|.,Unklar,
surprise,If I &quot;unfollowed&quot; you - its NOT on purpose. Something fishy is going on with my Tweet Deck !! Let me know if I &quot;unfollowed&quot; you.,Überraschung,
worry,Sicky sicky  sucks on such a lovely day,Angst,
sadness,"@drinkins I'm suffering from the Internet that works bad, only sites hosted on russian servers are available for me",Traurigkeit,
sadness,Murray just got broken,Traurigkeit,
love,Ok getting the pink stripey one it's the most subtle I'm a bit bored of the floral print! Ok?,Vertrauen,
love,"@LishaKatherine i hope your doing great! I, your friends, and california miss you!!!",Vertrauen,
worry,i now know that we've made a difference in each others lives...i feel proud.,Angst,
worry,@JonathanRKnight Sorry to hear ur flight got cancelled  that blows!!!,Angst,
neutral,@zionxpress happy mothers day,Unklar,
sadness,"I love summer, but I oddly don't want this school year to end.",Traurigkeit,
surprise,"gooooooood night, cant believe tomoroo is cancelled!  but still gonna be a giid night, GNI cant beat them!",Überraschung,
neutral,no Yoga tonight  but i am going to try Pilates. lets see how many un-used muscles i can discover,Unklar,
happiness,Romantic evening in with papa murphys and &quot;battle BC&quot; from the history channel,Freude,
worry,woke up to boxes to the ceiling and now he can't find his yerba mate or coffee beans.,Angst,
worry,@WerewolfEmbry I'm sorry.,Angst,
worry,I want noms,Angst,
love,2 ALL THE MOTHER OUT THERE.MAY THE GOD BLESS YOU MOTHERS/MOTHER-FIGURE OUT THERE.KEEP FIGHTN DA GOOD FIGHT &amp; NEVA GIVEUP ON THE YR CHILD.,Vertrauen,
love,@jacehall http://twitpic.com/4nbx4 - great photo! bravi! we are looking forward for the upcoming pilot in Italy too,Vertrauen,
worry,sad.. Daniel is leaving Florida now.. just gave him a big hug,Angst,
enthusiasm,Watching Leno for the second to last time on the Tonight Show,Antizipation,
neutral,"I told Taylor I wanted to punch a baby, because I'm in so much pain and her response was &quot;what baby?&quot;. I love my family.",Unklar,
neutral,i have such a sore head,Unklar,
worry,Missing Going To Villa.. Another 2 Months With Out Them,Angst,
worry,@Emz2009 so sad emma  u sad to be leaving the show? xx,Angst,
surprise,@misterchun tts ridiculously sweet of you,Überraschung,
surprise,Why is it so dark outside?,Überraschung,
sadness,NOO!! XBOX got red rings of death,Traurigkeit,
love,@ShelbyCohen mothers day gift,Vertrauen,
love,Happy Mothers Day!!,Vertrauen,
neutral,"@Scandalous an iphone app came out a few months back called zemote, bumped my domain zemote.com out of the #1 spot",Unklar,
happiness,@djnvs LoL! there u go..that's the spirit haha,Freude,
worry,Ran out of money. I r a sad panda,Angst,
sadness,Now I'm depressed again..ugh!!! HELP!!!,Traurigkeit,
happiness,"The sun is shining brightly and the day has just begun! What's in store? Wandering around les calanques maybe? Vin, definitely!",Freude,
surprise,"Omg I just woke up after only sleeping for 3hrs, and my arm is just aching... It hurts so bad",Überraschung,
happiness,"I'm finally going to bed, everybody.. whatever you're doing, BE BLESSED!",Freude,
neutral,@ChickenStudios i dont know,Unklar,
enthusiasm,"Up early this morning, first to portmeirion then home",Antizipation,
happiness,ooo how i love a bank holiday  x,Freude,
sadness,Watching the Killers on JR. They are awesome. Too late though. They just cut the programme mid song. Twas my favourite too.,Traurigkeit,
surprise,"@AmandaSevasti Ugh, frustrating. I see a few briefs a week with groups in them, mostly from traditional agencies.",Überraschung,
sadness,@Valholla that's sad  what kind of mess are you getting into this weekend?,Traurigkeit,
neutral,"@atchoum1979 Where you at?   No tweeting today? No gardening either, I bet?",Unklar,
neutral,@bingofuel My lil' old Mac did the same thing...and it was never to charge again.,Unklar,
sadness,in less then a min i lost 2 followers,Traurigkeit,
worry,"I don't think that im feeling too well. all the sudden, im tired but scared to fall asleep cuz I know I will wake up sick.",Angst,
sadness,@TennyDesign Rogï¿½rio Minotouro will fight now!,Traurigkeit,
happiness,"@wanderinghope hehe, thanks! that had everyone in my class laughing too.",Freude,
love,@just_another_1 yeh I can't even imagine.... good luck to them,Vertrauen,
happiness,@jenniferdodd I'm out of town next week   We'll have to party when I get back. Happy early Birthday!,Freude,
love,FUCK! summer school in 3 days... some break,Vertrauen,
happiness,Dollhouse was saved!!! Its coming back for another season!!! Too bad scrubs isn't,Freude,
worry,@BrineandBastard What??  Nooooooooo      There goes my weekend!,Angst,
happiness,@shaktijs http://twitpic.com/4wkym - Looks Yummy...I can haz smal pies pleess??,Freude,
neutral,@alexnobert one thing is good enough for me. friendship retained!,Unklar,
worry,I'm extremely hungry.... and the only thing I have in my house is Soup...  I don't like soup... *pouts*,Angst,
happiness,dad's posting got postponed ONE HOUR before he was meant to leave. either going to afganistan or NOWHERE. i'm sorta happy  but he's gutted,Freude,
neutral,"All the cool people I want to find for following today are #English, and I guess the English don't tweet.",Unklar,
happiness,Off to England during the summer holidays this year.... yay!,Freude,
sadness,First time I'm going home early  sucks to b single no one to call,Traurigkeit,
sadness,@siiyu she could have been a lost dog  poor girl,Traurigkeit,
neutral,I'm not impressed that it almost always rains on Bank Holidays !! Stil... It's a free day - no college,Unklar,
anger,No gas PLUS no money = Desperation!!!   and that's the word of the day!  http://twitpic.com/66zls,Ärger,
happiness,@kitankhamun Pitty he wasnt arnd 2 huh! I wld have rlly wet myself! Otherwise the wedding was gr8!! Had a gd time &amp; lots of smiley faces!,Freude,
happiness,Mom says I have to get a new phone IMMEDIATELY....off to T-Mobile.  she paying....,Freude,
love,At the Spoke Club - fell in love with Tom Arnold all over again (not Rosie's ex definitely different)... Lucky moi,Vertrauen,
neutral,@Nfnitedawn Cheers *lifts coffee cup* here here for Mondays,Unklar,
worry,"gettn ready to take a trip to Jersey my dad's not doing so good, he needs a new heart~whoeva see's this please say a prayer for my dad",Angst,
surprise,"Wow, my phone was blowing up with tweets all day. Now that I'm home, it's a ghost town! Guess I'll do some chores in my apt. &amp; go to bed.",Überraschung,
happiness,Off to a wedding!,Freude,
happiness,@redheadlori Happy Mothers Day!,Freude,
sadness,"I've got sunburn on my arm  In better news, my new Guitar Hero: Metallica game came and I beyond happy about that.",Traurigkeit,
happiness,Last day of college today!,Freude,
happiness,alhamdulilah. i got accepted into nafa,Freude,
love,"Yay, watching Supernatural   .. Great way to end a hard day. I miss you Jesse.",Vertrauen,
worry,"@isacullen Oh, that one. That explains so much now. Poor girl.",Angst,
love,"@blundell07 Aye, I loved it too  @cyntaxerror over analyzed it me thinks",Vertrauen,
worry,"Again, No P.F. Changs for lunch    Booooo",Angst,
enthusiasm,"Ok, seems I need to remember what account I'm posting as..... That last tweet was a @Geelong_FC tweet!",Antizipation,
worry,First time in my live that i got a little pop up on the taskbar saying that one of my files was corrupt and I needed to run chkdisk,Angst,
worry,"The day started so wonderful, but now our kids our crying because our kitty is missing  We just got back from posting signs around.",Angst,
worry,Up reading tabloids about other people's lives...thinking what I'm gonna do with mine when my baby leaves?,Angst,
worry,It's so hard to settle on a name,Angst,
worry,...And omg whats this dirty letter from Danny everyones been on about? Its absolutely none of my business but I still feel left out lol,Angst,
enthusiasm,Hecks yeah. Jandy timsamlake is too rawesome!,Antizipation,
worry,Ahhhhhh I got stitches  I seriously cant wait to go to the beach! SUMMER HURRY UP!!!!!!,Angst,
love,Not babysitting tonight. I miss that kid.,Vertrauen,
love,"The top 5 words I've tweeted: hug, good, people, fun, twitter. http://tinyurl.com/dcxoty ... that's really quite nice",Vertrauen,
neutral,@Flesheater what happened to @sodarnhappy? where did she go?,Unklar,
anger,I'm way to sleepy.. Ill watch my shows lata..Good nite twit-fam!.. God bless!..XoXo,Ärger,
neutral,@BHA It takes a big man to type a sad tweet like that!,Unklar,
love,@pixy88 Thank you! And I don't care for the look on his face.,Vertrauen,
love,Having a great chat with a friend. He's totally putting my mind at ease,Vertrauen,
sadness,Missed the play,Traurigkeit,
happiness,@LOVEHATE_ENVY how come you dont think you did good?!,Freude,
worry,@stackmack I wish I couldn't wrap my head around it  Hopefully it'll wake up some people that say/think &quot;racism doesn't exist anymore&quot;,Angst,
neutral,"@nuno_salvaterra Argh. Totally right, escapou-me",Unklar,
neutral,http://bit.ly/TGVR7  via @addthis thank you tiff,Unklar,
neutral,frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day,Unklar,
surprise,Offline.... Have to give private lesson now and eran some money,Überraschung,
happiness,@PITCHERPARK i want her more on Survivor!!,Freude,
happiness,Figured out twitter for my phone,Freude,
worry,@wolverine66 didn't get them,Angst,
happiness,I love how two of my favorite shows have the same acronym  lol.,Freude,
sadness,@SeattleWillow Well I am at work.   But Leah might be doing something with Embry.,Traurigkeit,
happiness,"Loving the sun today, even thought I should be revising. Not a good day though, been at Kates all afty, shit day for her bless her  x",Freude,
happiness,watching beauty &amp; the beast  haha,Freude,
sadness,@hey_thomas if only the drinking game was tonight...I don't have to work till 5 tomorrow,Traurigkeit,
worry,my lord! this day is going to slow,Angst,
worry,playing singstar without my fave duetter,Angst,
love,..but did i mention spending time with two bffs .. Totally worth it,Vertrauen,
neutral,Logging off Twitter app to preserve battery life.,Unklar,
worry,Damn being broke on the day Guitar Hero Metallica comes out!  Boooooooo,Angst,
love,"Just Saw Confessions Of A Shopoholic...Totally fell in love with Hugh Dancy's accent!! :3 Need $20.00 for tomorrow, new top i want!!",Vertrauen,
worry,Tanya is jealous because I'm Mike's new favorite  It's because he tried to kiss me over the weekend....pictures to follow at 95sx.com,Angst,
love,no school today! that's greeeeeat!,Vertrauen,
sadness,My sunburn itches  ouch,Traurigkeit,
neutral,@salisburydowns I've always said to PD that I wanted a kitchen like yours...I just wouldn't know what to do with it,Unklar,
happiness,@sharonhayes #twappy http://bit.ly/D9qVk,Freude,
surprise,Waiting for my turn on wii fit gym closed,Überraschung,
worry,"Scream just played on my iPod. First thing that comes to mind, BEAR MACHINEEEEE!!!! Lol",Angst,
happiness,@okneil welcome home wherever that may be,Freude,
neutral,@stephanierhenee ha... I thought you would enjoy the Family Guy reference... and I'm more bored than you,Unklar,
love,"@kalowee will do  hee after exams, i'll give u plenty of shows. HAHA hopeless me",Vertrauen,
happiness,@smfibus I have a feeling that we'll be able to get anything we want as long as it's &quot;green.&quot;,Freude,
sadness,i need to get my life together aka my apartment all cleaned and back how it was before my birthday,Traurigkeit,
happiness,@Pink congradts on ur show  Even tho i wasnt there lol,Freude,
worry,"@mashable Thanks to TweetStats, I confirmed what I long suspected: Twitter is keeping me up way too late!  http://tr.im/kpc1 @tweetstats",Angst,
sadness,Getting ready 2 leave 2 a girl scout metting..Don't feel like it but I have 2.....,Traurigkeit,
worry,@EFCuttin so where r u spinning now that the Hookah is R.I.P.?,Angst,
worry,"I bought a Leica M8, charger arrived DOA. Called Leica,  got transferred around and left a VM.  atleast the RF isn't misaligned...",Angst,
worry,Ew I have creepy followers,Angst,
neutral,@rawrrxsteffie yeah quite a few kids in my school got swine flu. they only close down the school if its 30 kids or more,Unklar,
neutral,@kondziu I was certain which show you were talking about by the letter g in &quot;Camera Cafe: a misog..&quot; I think that answers your question,Unklar,
happiness,this one goes out to Jimmy Fallon and Justin Timberlake...doin' their Gibb Bros show on SNL  ? http://blip.fm/~5z1vd,Freude,
sadness,"@wholee Aaron and I are playing a gig at the Life Aquatic party outside of Austin, so I think we'll have to mis the TT Bday party, sadly",Traurigkeit,
neutral,Is it really almost time to go back to Chico? Im excited but at the same time going to miss home,Unklar,
sadness,"Ugh, I don't know if U even care about Nicole Richie, but I do and C that I missed her on TV last nite despite the twitter  @JennOrtigoza",Traurigkeit,
love,Happy Mother's Day!,Vertrauen,
happiness,@Nat4daWorks hope the show is going well!  just wanted u to know that im home now.. muah!,Freude,
neutral,@Selfish_Hisashi Mï¿½y em mï¿½ torrent thï¿½ bï¿½ ch? trï¿½n nhï¿½ ?ang Thiï¿½n Long l?i ch?y xu?ng ?i?u tra,Unklar,
sadness,"So I was just angrily told I was extemely abusive...mentally, emotionally, &amp; physically. It made my day.  Nightss.",Traurigkeit,
neutral,@Nicsey 3000 then ya up with me my friend ... i type too much,Unklar,
neutral,@Boogs26 just watch evan longoria,Unklar,
neutral,is playing around &amp;&amp; having fun with little kids right now  hahahahaha,Unklar,
anger,#thingsmummysaid my mummy told me she never wnted to be my mummy ever again  so i live wid my dad i think ?? it all confusing,Ärger,
happiness,"@Escape2TheStars it's ok.  I'll have reached 3,000 tweets and be in dreamland by then so have a good sleep!! talk later.",Freude,
surprise,@Vancesa oh no your poor car's testicles,Überraschung,
worry,@frenchiep Hi frenchie *-* i'll do that...later  :p,Angst,
happiness,@abstractg @grendel @tigertigercb woohoo! I got the Sunbeam Cafï¿½ Series grinder at Eu Foods for only $198! Epic win,Freude,
happiness,well that rowing machine has paid off this week as i've lost 3lbs this week,Freude,
sadness,im not happy   my ipod or laptop dont know whih but one has decided to refuse to let me sync my songs :'( how can i live without it :/,Traurigkeit,
worry,@ebassman Right here! Army Wife in Germany! I can't STAND that I cannot be there this summer!,Angst,
love,wants see my friends  ;-) http://plurk.com/p/wxnwa,Vertrauen,
surprise,@Janelliebeans I don't even remember what's on there!!!,Überraschung,
neutral,@jennyltd of course i would,Unklar,
worry,@iamoph Happy mothers day sharon,Angst,
sadness,"Got caught in the rain. Sand Monsoon all the way home, even though i looked like a complete idiot",Traurigkeit,
happiness,watching Bolt with my brothers and my mom.,Freude,
neutral,"just at home, not much going on, had a long day",Unklar,
happiness,haiszt.. im here in the office doing nothing but tweet haha! fun!,Freude,
neutral,@unloveablesteve Morrissey cancelled on me,Unklar,
surprise,@joshboulton Yeah I guess he does sound a bit odd 'cause he's saying really quickly,Überraschung,
surprise,Oops that would be #edaust09,Überraschung,
happiness,trying this out with my sweet lil iPod... I am totally nerding out. and... totally ok with it,Freude,
neutral,"@muumuse Thanks, Brad!  Looking forward to chatting with you too.. btw, like your new pix!",Unklar,
neutral,@JudyObscure  Oh what's up?,Unklar,
happiness,11 days till county raly  i had 2 tak 3 from 14 it took me a while,Freude,
neutral,i dont have my iphone until maybe next week!,Unklar,
surprise,"I know people say that power naps are good for you all the time, but I kinda always miss the alarm",Überraschung,
neutral,my hair won't turn whiiite,Unklar,
happiness,@solidmetalsnake that movie is awesome!,Freude,
neutral,"@Nettofabulous red top tabloids, build em up, knock em down",Unklar,
surprise,@pepperlive Who doesn't know who The Supervillians are Fails. I saw you both in January at The Warfield in SF.  LEGIT SHOW FOR SURE.,Überraschung,
worry,@mosapp just say no reeesee cup,Angst,
worry,"@ronnilab Hahahah, I will be using that saying from now on!",Angst,
happiness,Todays the day Twitterland...house closing begin at 11 and we should get to start moving in @ 3 into the new place.,Freude,
worry,@LovelyLu I don't watch - just wish - TV's been off for months- I love it  Guess I won't win though LOL,Angst,
love,i realy wanted to go out cause its so nice but everybodys busy,Vertrauen,
sadness,@StanGill Uh.... what does that mean?,Traurigkeit,
hate,@LeafyTangram Where's the story?! I wanna know! I wanna know!,Ekel,
happiness,@zenithus at least you have a next year  into the big wide world for me!,Freude,
surprise,wondering what on earth is this new tools for,Überraschung,
